# http://www.chihuahuawardrobe.com/chihuahua-puppy-growth-chart/

0	10
3	15

# vääristys

8	19
8	19
8	19

12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19

12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19

12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19

12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19

12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19

12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19

12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19

12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19

12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19

12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19

12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19

12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19

12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19

12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19

12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19

12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
12	19
